,index,age,gender
5572,5572,22-24,Man
5573,5573,45-49,Nonbinary
5574,5574,25-29,Woman
5575,5575,18-21,Man
5576,5576,22-24,Man
5577,5577,45-49,Woman
5578,5578,18-21,Man
5579,5579,30-34,Woman
5580,5580,40-44,Man
5581,5581,45-49,Man
5582,5582,45-49,Man
5583,5583,22-24,Man
5584,5584,18-21,Man
5585,5585,60-69,Man
5586,5586,50-54,Man
5587,5587,18-21,Woman
5588,5588,45-49,Woman
5589,5589,18-21,Man
5590,5590,30-34,Man
5591,5591,18-21,Man
5592,5592,70+,Man
5593,5593,35-39,Man
5594,5594,25-29,Man
5595,5595,30-34,Man
5596,5596,30-34,Man
5597,5597,30-34,Man
5598,5598,25-29,Man
5599,5599,30-34,Woman
5600,5600,35-39,Man
5601,5601,40-44,Man
5602,5602,18-21,Man
5603,5603,30-34,Man
5604,5604,45-49,Man
5605,5605,30-34,Man
5606,5606,18-21,Man
5607,5607,22-24,Man
5608,5608,18-21,Woman
5609,5609,25-29,Man
5610,5610,18-21,Man
5611,5611,35-39,Man
5612,5612,50-54,Man
5613,5613,22-24,Woman
5614,5614,18-21,Man
5615,5615,50-54,Woman
5616,5616,40-44,Man
5617,5617,25-29,Man
5618,5618,40-44,Man
5619,5619,22-24,Man
5620,5620,50-54,Man
5621,5621,40-44,Man
5622,5622,18-21,Man
5623,5623,18-21,Man
5624,5624,22-24,Man
5625,5625,22-24,Man
5626,5626,30-34,Woman
5627,5627,22-24,Woman
5628,5628,18-21,Man
5629,5629,25-29,Woman
5630,5630,25-29,Man
5631,5631,22-24,Man
5632,5632,50-54,Man
5633,5633,30-34,Man
5634,5634,55-59,Woman
5635,5635,18-21,Man
5636,5636,35-39,Man
5637,5637,30-34,Man
5638,5638,18-21,Man
5639,5639,18-21,Man
5640,5640,30-34,Man
5641,5641,25-29,Man
5642,5642,18-21,Woman
5643,5643,22-24,Man
5644,5644,22-24,Man
5645,5645,25-29,Man
5646,5646,25-29,Man
5647,5647,35-39,Man
5648,5648,18-21,Man
5649,5649,30-34,Woman
5650,5650,30-34,Woman
5651,5651,40-44,Man
5652,5652,18-21,Man
5653,5653,25-29,Man
5654,5654,18-21,Woman
5655,5655,18-21,Man
5656,5656,22-24,Man
5657,5657,18-21,Man
5658,5658,25-29,Man
5659,5659,35-39,Man
5660,5660,18-21,Man
5661,5661,18-21,Woman
5662,5662,35-39,Man
5663,5663,35-39,Man
5664,5664,18-21,Man
5665,5665,18-21,Man
5666,5666,25-29,Man
5667,5667,18-21,Woman
5668,5668,18-21,Woman
5669,5669,22-24,Man
5670,5670,18-21,Man
5671,5671,22-24,Man
5672,5672,18-21,Woman
5673,5673,35-39,Man
5674,5674,25-29,Man
5675,5675,30-34,Woman
5676,5676,35-39,Man
5677,5677,35-39,Man
5678,5678,18-21,Woman
5679,5679,18-21,Man
5680,5680,22-24,Man
5681,5681,60-69,Man
5682,5682,30-34,Man
5683,5683,18-21,Man
5684,5684,25-29,Man
5685,5685,35-39,Man
5686,5686,30-34,Man
5687,5687,25-29,Prefer not to say
5688,5688,18-21,Man
5689,5689,30-34,Man
5690,5690,18-21,Man
5691,5691,18-21,Man
5692,5692,18-21,Man
5693,5693,25-29,Man
5694,5694,30-34,Man
5695,5695,30-34,Woman
5696,5696,25-29,Man
5697,5697,25-29,Man
5698,5698,25-29,Man
5699,5699,35-39,Man
5700,5700,35-39,Man
5701,5701,25-29,Man
5702,5702,18-21,Man
5703,5703,25-29,Man
5704,5704,45-49,Woman
5705,5705,22-24,Man
5706,5706,18-21,Woman
5707,5707,25-29,Man
5708,5708,30-34,Man
5709,5709,18-21,Man
5710,5710,25-29,Man
5711,5711,18-21,Woman
5712,5712,22-24,Man
5713,5713,50-54,Man
5714,5714,40-44,Man
5715,5715,30-34,Man
5716,5716,18-21,Man
5717,5717,18-21,Man
5718,5718,25-29,Man
5719,5719,30-34,Man
5720,5720,30-34,Woman
5721,5721,30-34,Woman
5722,5722,50-54,Man
5723,5723,25-29,Woman
5724,5724,25-29,Man
5725,5725,35-39,Man
5726,5726,35-39,Man
5727,5727,18-21,Man
5728,5728,22-24,Man
5729,5729,18-21,Man
5730,5730,25-29,Man
5731,5731,55-59,Woman
5732,5732,45-49,Man
5733,5733,30-34,Man
5734,5734,45-49,Man
5735,5735,18-21,Man
5736,5736,30-34,Woman
5737,5737,18-21,Man
5738,5738,25-29,Man
5739,5739,30-34,Man
5740,5740,45-49,Man
5741,5741,25-29,Man
5742,5742,30-34,Woman
5743,5743,22-24,Man
5744,5744,25-29,Man
5745,5745,30-34,Man
5746,5746,30-34,Man
5747,5747,30-34,Man
5748,5748,30-34,Man
5749,5749,40-44,Man
5750,5750,25-29,Man
5751,5751,40-44,Man
5752,5752,22-24,Woman
5753,5753,50-54,Woman
5754,5754,18-21,Man
5755,5755,22-24,Man
5756,5756,35-39,Woman
5757,5757,25-29,Man
5758,5758,25-29,Man
5759,5759,18-21,Man
5760,5760,18-21,Man
5761,5761,18-21,Woman
5762,5762,22-24,Woman
5763,5763,35-39,Man
5764,5764,22-24,Man
5765,5765,25-29,Man
5766,5766,25-29,Man
5767,5767,22-24,Man
5768,5768,18-21,Man
5769,5769,22-24,Woman
5770,5770,30-34,Man
5771,5771,30-34,Man
5772,5772,40-44,Man
5773,5773,25-29,Woman
5774,5774,18-21,Man
5775,5775,18-21,Man
5776,5776,25-29,Woman
5777,5777,35-39,Woman
5778,5778,25-29,Man
5779,5779,22-24,Man
5780,5780,22-24,Man
5781,5781,25-29,Woman
5782,5782,45-49,Man
5783,5783,25-29,Man
5784,5784,30-34,Man
5785,5785,18-21,Man
5786,5786,25-29,Man
5787,5787,35-39,Man
5788,5788,25-29,Woman
5789,5789,22-24,Woman
5790,5790,30-34,Man
5791,5791,22-24,Man
5792,5792,22-24,Man
5793,5793,45-49,Man
5794,5794,18-21,Man
5795,5795,22-24,Man
5796,5796,40-44,Man
5797,5797,35-39,Man
5798,5798,35-39,Man
5799,5799,25-29,Man
5800,5800,50-54,Man
5801,5801,25-29,Man
5802,5802,25-29,Man
5803,5803,25-29,Man
5804,5804,18-21,Man
5805,5805,18-21,Man
5806,5806,22-24,Man
5807,5807,22-24,Woman
5808,5808,25-29,Man
5809,5809,25-29,Man
5810,5810,22-24,Man
5811,5811,22-24,Man
5812,5812,18-21,Man
5813,5813,25-29,Man
5814,5814,22-24,Man
5815,5815,45-49,Man
5816,5816,25-29,Woman
5817,5817,22-24,Man
5818,5818,25-29,Man
5819,5819,22-24,Man
5820,5820,18-21,Man
5821,5821,22-24,Man
5822,5822,22-24,Woman
5823,5823,35-39,Man
5824,5824,35-39,Man
5825,5825,22-24,Man
5826,5826,22-24,Man
5827,5827,22-24,Woman
5828,5828,25-29,Man
5829,5829,22-24,Man
5830,5830,30-34,Man
5831,5831,22-24,Man
5832,5832,22-24,Man
5833,5833,25-29,Woman
5834,5834,25-29,Man
5835,5835,35-39,Man
5836,5836,22-24,Woman
5837,5837,25-29,Man
5838,5838,22-24,Man
5839,5839,40-44,Woman
5840,5840,25-29,Man
5841,5841,25-29,Man
5842,5842,25-29,Woman
5843,5843,35-39,Man
5844,5844,30-34,Man
5845,5845,45-49,Man
5846,5846,30-34,Man
5847,5847,30-34,Man
5848,5848,22-24,Man
5849,5849,35-39,Man
5850,5850,22-24,Man
5851,5851,45-49,Man
5852,5852,30-34,Man
5853,5853,25-29,Man
5854,5854,60-69,Man
5855,5855,45-49,Man
5856,5856,25-29,Man
5857,5857,50-54,Man
5858,5858,22-24,Woman
5859,5859,50-54,Man
5860,5860,22-24,Man
5861,5861,22-24,Man
5862,5862,25-29,Man
5863,5863,18-21,Woman
5864,5864,40-44,Man
5865,5865,22-24,Man
5866,5866,22-24,Man
5867,5867,45-49,Woman
5868,5868,60-69,Man
5869,5869,25-29,Woman
5870,5870,60-69,Man
5871,5871,35-39,Man
5872,5872,18-21,Man
5873,5873,22-24,Man
5874,5874,25-29,Woman
5875,5875,30-34,Man
5876,5876,45-49,Man
5877,5877,18-21,Nonbinary
5878,5878,18-21,Man
5879,5879,18-21,Woman
5880,5880,35-39,Man
5881,5881,18-21,Man
5882,5882,50-54,Man
5883,5883,18-21,Woman
5884,5884,22-24,Man
5885,5885,25-29,Man
5886,5886,18-21,Man
5887,5887,35-39,Man
5888,5888,18-21,Woman
5889,5889,18-21,Man
5890,5890,35-39,Man
5891,5891,18-21,Woman
5892,5892,22-24,Man
5893,5893,40-44,Man
5894,5894,25-29,Woman
5895,5895,30-34,Man
5896,5896,25-29,Man
5897,5897,22-24,Man
5898,5898,30-34,Man
5899,5899,22-24,Woman
5900,5900,18-21,Man
5901,5901,18-21,Man
5902,5902,30-34,Man
5903,5903,25-29,Man
5904,5904,50-54,Man
5905,5905,22-24,Woman
5906,5906,60-69,Man
5907,5907,35-39,Man
5908,5908,40-44,Man
5909,5909,22-24,Man
5910,5910,35-39,Woman
5911,5911,18-21,Man
5912,5912,18-21,Man
5913,5913,22-24,Man
5914,5914,22-24,Man
5915,5915,40-44,Man
5916,5916,18-21,Woman
5917,5917,35-39,Man
5918,5918,30-34,Woman
5919,5919,50-54,Man
5920,5920,30-34,Man
5921,5921,22-24,Man
5922,5922,45-49,Man
5923,5923,40-44,Man
5924,5924,22-24,Man
5925,5925,22-24,Man
5926,5926,22-24,Man
5927,5927,25-29,Man
5928,5928,35-39,Man
5929,5929,25-29,Man
5930,5930,18-21,Woman
5931,5931,50-54,Man
5932,5932,18-21,Man
5933,5933,25-29,Woman
5934,5934,30-34,Man
5935,5935,25-29,Man
5936,5936,45-49,Man
5937,5937,35-39,Man
5938,5938,30-34,Man
5939,5939,30-34,Man
5940,5940,18-21,Man
5941,5941,22-24,Man
5942,5942,18-21,Man
5943,5943,22-24,Man
5944,5944,22-24,Woman
5945,5945,30-34,Man
5946,5946,30-34,Man
5947,5947,50-54,Man
5948,5948,22-24,Man
5949,5949,25-29,Woman
5950,5950,30-34,Man
5951,5951,45-49,Man
5952,5952,35-39,Man
5953,5953,30-34,Man
5954,5954,25-29,Man
5955,5955,25-29,Man
5956,5956,60-69,Man
5957,5957,18-21,Man
5958,5958,22-24,Man
5959,5959,35-39,Man
5960,5960,45-49,Woman
5961,5961,25-29,Man
5962,5962,25-29,Prefer not to say
5963,5963,18-21,Man
5964,5964,35-39,Man
5965,5965,30-34,Man
5966,5966,30-34,Man
5967,5967,22-24,Man
5968,5968,18-21,Man
5969,5969,60-69,Man
5970,5970,30-34,Woman
5971,5971,30-34,Woman
5972,5972,22-24,Woman
5973,5973,18-21,Man
5974,5974,30-34,Woman
5975,5975,25-29,Woman
5976,5976,40-44,Man
5977,5977,45-49,Man
5978,5978,40-44,Man
5979,5979,18-21,Man
5980,5980,40-44,Man
5981,5981,22-24,Man
5982,5982,18-21,Man
5983,5983,25-29,Man
5984,5984,30-34,Woman
5985,5985,30-34,Man
5986,5986,18-21,Man
5987,5987,18-21,Woman
5988,5988,22-24,Man
5989,5989,30-34,Woman
5990,5990,22-24,Woman
5991,5991,25-29,Man
5992,5992,35-39,Man
5993,5993,55-59,Man
5994,5994,35-39,Man
5995,5995,18-21,Man
5996,5996,45-49,Man
5997,5997,18-21,Man
5998,5998,40-44,Man
5999,5999,18-21,Man
6000,6000,18-21,Man
6001,6001,18-21,Man
6002,6002,35-39,Man
6003,6003,30-34,Man
6004,6004,35-39,Man
6005,6005,25-29,Man
6006,6006,18-21,Man
6007,6007,50-54,Man
6008,6008,22-24,Man
6009,6009,18-21,Man
6010,6010,40-44,Man
6011,6011,22-24,Man
6012,6012,18-21,Man
6013,6013,25-29,Man
6014,6014,18-21,Man
6015,6015,18-21,Woman
6016,6016,30-34,Man
6017,6017,30-34,Man
6018,6018,35-39,Man
6019,6019,25-29,Man
6020,6020,18-21,Man
6021,6021,25-29,Man
6022,6022,25-29,Woman
6023,6023,18-21,Man
6024,6024,25-29,Man
6025,6025,18-21,Man
6026,6026,22-24,Man
6027,6027,18-21,Woman
6028,6028,50-54,Man
6029,6029,18-21,Man
6030,6030,25-29,Man
6031,6031,40-44,Man
6032,6032,22-24,Man
6033,6033,18-21,Woman
6034,6034,22-24,Man
6035,6035,40-44,Woman
6036,6036,70+,Man
6037,6037,30-34,Man
6038,6038,18-21,Woman
6039,6039,60-69,Man
6040,6040,25-29,Man
6041,6041,18-21,Man
6042,6042,35-39,Man
6043,6043,30-34,Man
6044,6044,30-34,Man
6045,6045,22-24,Man
6046,6046,25-29,Man
6047,6047,18-21,Man
6048,6048,55-59,Man
6049,6049,25-29,Man
6050,6050,22-24,Man
6051,6051,30-34,Man
6052,6052,25-29,Man
6053,6053,25-29,Man
6054,6054,50-54,Man
6055,6055,18-21,Man
6056,6056,30-34,Man
6057,6057,35-39,Man
6058,6058,18-21,Woman
6059,6059,30-34,Man
6060,6060,35-39,Man
6061,6061,35-39,Man
6062,6062,18-21,Man
6063,6063,35-39,Prefer not to say
6064,6064,45-49,Man
6065,6065,25-29,Man
6066,6066,45-49,Man
6067,6067,22-24,Man
6068,6068,18-21,Man
6069,6069,45-49,Man
6070,6070,30-34,Woman
6071,6071,25-29,Man
6072,6072,18-21,Woman
6073,6073,55-59,Man
6074,6074,35-39,Man
6075,6075,18-21,Man
6076,6076,25-29,Man
6077,6077,40-44,Man
6078,6078,22-24,Man
6079,6079,22-24,Man
6080,6080,35-39,Man
6081,6081,22-24,Man
6082,6082,18-21,Man
6083,6083,50-54,Man
6084,6084,18-21,Woman
6085,6085,18-21,Man
6086,6086,25-29,Woman
6087,6087,30-34,Man
6088,6088,45-49,Woman
6089,6089,18-21,Man
6090,6090,22-24,Man
6091,6091,40-44,Man
6092,6092,50-54,Man
6093,6093,22-24,Man
6094,6094,35-39,Man
6095,6095,30-34,Woman
6096,6096,30-34,Man
6097,6097,22-24,Man
6098,6098,45-49,Man
6099,6099,50-54,Man
6100,6100,22-24,Woman
6101,6101,30-34,Man
6102,6102,22-24,Man
6103,6103,22-24,Man
6104,6104,22-24,Man
6105,6105,40-44,Man
6106,6106,45-49,Man
6107,6107,35-39,Woman
6108,6108,25-29,Man
6109,6109,40-44,Man
6110,6110,18-21,Man
6111,6111,40-44,Man
6112,6112,22-24,Man
6113,6113,25-29,Man
6114,6114,25-29,Man
6115,6115,35-39,Prefer not to say
6116,6116,60-69,Man
6117,6117,30-34,Man
6118,6118,30-34,Man
6119,6119,45-49,Man
6120,6120,30-34,Man
6121,6121,22-24,Woman
6122,6122,30-34,Man
6123,6123,30-34,Man
6124,6124,22-24,Man
6125,6125,30-34,Man
6126,6126,18-21,Woman
6127,6127,18-21,Man
6128,6128,50-54,Man
6129,6129,50-54,Man
6130,6130,22-24,Man
6131,6131,30-34,Man
6132,6132,35-39,Man
6133,6133,18-21,Man
6134,6134,25-29,Man
6135,6135,18-21,Man
6136,6136,40-44,Man
6137,6137,45-49,Man
6138,6138,35-39,Woman
6139,6139,25-29,Man
6140,6140,18-21,Man
6141,6141,22-24,Man
6142,6142,60-69,Man
6143,6143,40-44,Man
6144,6144,35-39,Woman
6145,6145,25-29,Woman
6146,6146,25-29,Woman
6147,6147,55-59,Man
6148,6148,22-24,Man
6149,6149,18-21,Man
6150,6150,50-54,Man
6151,6151,30-34,Man
6152,6152,35-39,Man
6153,6153,45-49,Man
6154,6154,50-54,Man
6155,6155,25-29,Man
6156,6156,40-44,Man
6157,6157,35-39,Man
6158,6158,45-49,Prefer not to say
6159,6159,30-34,Woman
6160,6160,50-54,Man
6161,6161,22-24,Woman
6162,6162,35-39,Man
6163,6163,30-34,Man
6164,6164,22-24,Man
6165,6165,25-29,Woman
6166,6166,25-29,Man
6167,6167,30-34,Woman
6168,6168,22-24,Man
6169,6169,40-44,Man
6170,6170,70+,Man
6171,6171,18-21,Man
6172,6172,18-21,Man
6173,6173,18-21,Woman
6174,6174,18-21,Man
6175,6175,18-21,Man
6176,6176,25-29,Man
6177,6177,25-29,Man
6178,6178,25-29,Man
6179,6179,18-21,Man
6180,6180,35-39,Woman
6181,6181,18-21,Man
6182,6182,25-29,Man
6183,6183,45-49,Man
6184,6184,18-21,Woman
6185,6185,35-39,Man
6186,6186,18-21,Man
6187,6187,50-54,Man
6188,6188,18-21,Man
6189,6189,35-39,Woman
6190,6190,45-49,Man
6191,6191,18-21,Man
6192,6192,22-24,Man
6193,6193,25-29,Man
6194,6194,35-39,Woman
6195,6195,22-24,Woman
6196,6196,35-39,Woman
6197,6197,18-21,Woman
6198,6198,25-29,Man
6199,6199,18-21,Woman
6200,6200,25-29,Man
6201,6201,18-21,Woman
6202,6202,18-21,Man
6203,6203,45-49,Man
6204,6204,45-49,Man
6205,6205,35-39,Man
6206,6206,22-24,Man
6207,6207,35-39,Man
6208,6208,40-44,Man
6209,6209,22-24,Man
6210,6210,35-39,Woman
6211,6211,45-49,Woman
6212,6212,40-44,Man
6213,6213,35-39,Man
6214,6214,22-24,Man
6215,6215,18-21,Man
6216,6216,22-24,Man
6217,6217,55-59,Man
6218,6218,25-29,Man
6219,6219,22-24,Man
6220,6220,25-29,Man
6221,6221,22-24,Woman
6222,6222,22-24,Man
6223,6223,22-24,Man
6224,6224,50-54,Man
6225,6225,40-44,Man
6226,6226,40-44,Man
6227,6227,22-24,Man
6228,6228,22-24,Man
6229,6229,35-39,Man
6230,6230,45-49,Man
6231,6231,30-34,Woman
6232,6232,35-39,Woman
6233,6233,25-29,Man
6234,6234,30-34,Man
6235,6235,60-69,Man
6236,6236,40-44,Man
6237,6237,40-44,Man
6238,6238,18-21,Man
6239,6239,35-39,Man
6240,6240,35-39,Man
6241,6241,50-54,Man
6242,6242,22-24,Woman
6243,6243,25-29,Man
6244,6244,30-34,Man
6245,6245,30-34,Woman
6246,6246,40-44,Man
6247,6247,50-54,Man
6248,6248,25-29,Man
6249,6249,18-21,Man
6250,6250,30-34,Woman
6251,6251,22-24,Man
6252,6252,22-24,Man
6253,6253,18-21,Man
6254,6254,55-59,Woman
6255,6255,18-21,Man
6256,6256,40-44,Man
6257,6257,18-21,Man
6258,6258,45-49,Man
6259,6259,25-29,Man
6260,6260,22-24,Man
6261,6261,45-49,Man
6262,6262,40-44,Woman
6263,6263,22-24,Man
6264,6264,35-39,Man
6265,6265,35-39,Woman
6266,6266,25-29,Man
6267,6267,30-34,Man
6268,6268,40-44,Man
6269,6269,25-29,Man
6270,6270,18-21,Man
6271,6271,22-24,Man
6272,6272,25-29,Man
6273,6273,18-21,Man
6274,6274,22-24,Man
6275,6275,40-44,Man
6276,6276,18-21,Man
6277,6277,22-24,Woman
6278,6278,22-24,Man
6279,6279,18-21,Woman
6280,6280,30-34,Man
6281,6281,40-44,Woman
6282,6282,22-24,Man
6283,6283,22-24,Man
6284,6284,45-49,Man
6285,6285,22-24,Man
6286,6286,25-29,Woman
6287,6287,35-39,Man
6288,6288,18-21,Man
6289,6289,45-49,Prefer not to say
6290,6290,18-21,Prefer not to say
6291,6291,22-24,Man
6292,6292,45-49,Man
6293,6293,50-54,Man
6294,6294,18-21,Woman
6295,6295,25-29,Man
6296,6296,30-34,Man
6297,6297,40-44,Man
6298,6298,50-54,Woman
6299,6299,30-34,Man
6300,6300,18-21,Man
6301,6301,35-39,Man
6302,6302,18-21,Man
6303,6303,22-24,Man
6304,6304,22-24,Man
6305,6305,18-21,Man
6306,6306,22-24,Man
6307,6307,70+,Woman
6308,6308,22-24,Man
6309,6309,22-24,Prefer not to say
6310,6310,25-29,Man
6311,6311,50-54,Man
6312,6312,30-34,Man
6313,6313,35-39,Man
6314,6314,30-34,Man
6315,6315,18-21,Woman
6316,6316,35-39,Man
6317,6317,35-39,Man
6318,6318,30-34,Woman
6319,6319,22-24,Woman
6320,6320,45-49,Man
6321,6321,22-24,Man
6322,6322,30-34,Man
6323,6323,30-34,Man
6324,6324,22-24,Man
6325,6325,25-29,Man
6326,6326,25-29,Man
6327,6327,22-24,Man
6328,6328,18-21,Man
6329,6329,22-24,Man
6330,6330,18-21,Man
6331,6331,22-24,Man
6332,6332,25-29,Man
6333,6333,35-39,Man
6334,6334,18-21,Woman
6335,6335,18-21,Woman
6336,6336,22-24,Man
6337,6337,18-21,Woman
6338,6338,22-24,Man
6339,6339,22-24,Woman
6340,6340,25-29,Man
6341,6341,18-21,Woman
6342,6342,45-49,Man
6343,6343,60-69,Man
6344,6344,35-39,Man
6345,6345,35-39,Man
6346,6346,35-39,Man
6347,6347,30-34,Man
6348,6348,22-24,Man
6349,6349,40-44,Man
6350,6350,22-24,Man
6351,6351,22-24,Man
6352,6352,22-24,Man
6353,6353,40-44,Man
6354,6354,22-24,Man
6355,6355,60-69,Man
6356,6356,22-24,Man
6357,6357,25-29,Woman
6358,6358,18-21,Man
6359,6359,25-29,Man
6360,6360,22-24,Man
6361,6361,22-24,Woman
6362,6362,30-34,Man
6363,6363,18-21,Man
6364,6364,30-34,Man
6365,6365,18-21,Man
6366,6366,25-29,Man
6367,6367,45-49,Man
6368,6368,25-29,Man
6369,6369,35-39,Man
6370,6370,22-24,Woman
6371,6371,22-24,Man
6372,6372,22-24,Woman
6373,6373,22-24,Man
6374,6374,30-34,Man
6375,6375,25-29,Man
6376,6376,30-34,Man
6377,6377,18-21,Man
6378,6378,25-29,Man
6379,6379,18-21,Man
6380,6380,18-21,Woman
6381,6381,22-24,Woman
6382,6382,18-21,Man
6383,6383,18-21,Woman
6384,6384,18-21,Man
6385,6385,18-21,Man
6386,6386,22-24,Man
6387,6387,22-24,Woman
6388,6388,22-24,Woman
6389,6389,18-21,Woman
6390,6390,30-34,Man
6391,6391,18-21,Woman
6392,6392,25-29,Man
6393,6393,45-49,Man
6394,6394,25-29,Man
6395,6395,25-29,Man
6396,6396,50-54,Man
6397,6397,18-21,Man
6398,6398,60-69,Man
6399,6399,25-29,Man
6400,6400,45-49,Man
6401,6401,30-34,Man
6402,6402,18-21,Woman
6403,6403,22-24,Man
6404,6404,30-34,Man
6405,6405,18-21,Man
6406,6406,30-34,Man
6407,6407,35-39,Man
6408,6408,18-21,Woman
6409,6409,35-39,Man
6410,6410,22-24,Man
6411,6411,35-39,Man
6412,6412,22-24,Prefer not to say
6413,6413,30-34,Nonbinary
6414,6414,30-34,Woman
6415,6415,18-21,Man
6416,6416,50-54,Man
6417,6417,18-21,Man
6418,6418,35-39,Man
6419,6419,18-21,Man
6420,6420,18-21,Man
6421,6421,25-29,Woman
6422,6422,25-29,Man
6423,6423,22-24,Man
6424,6424,18-21,Prefer not to say
6425,6425,30-34,Man
6426,6426,22-24,Man
6427,6427,22-24,Man
6428,6428,22-24,Man
6429,6429,25-29,Man
6430,6430,25-29,Man
6431,6431,18-21,Man
6432,6432,22-24,Man
6433,6433,22-24,Man
6434,6434,18-21,Man
6435,6435,25-29,Man
6436,6436,25-29,Woman
6437,6437,30-34,Man
6438,6438,18-21,Man
6439,6439,22-24,Man
6440,6440,22-24,Woman
6441,6441,30-34,Man
6442,6442,18-21,Man
6443,6443,18-21,Woman
6444,6444,25-29,Man
6445,6445,22-24,Woman
6446,6446,25-29,Woman
6447,6447,22-24,Man
6448,6448,22-24,Woman
6449,6449,50-54,Man
6450,6450,22-24,Man
6451,6451,45-49,Man
6452,6452,45-49,Man
6453,6453,40-44,Woman
6454,6454,35-39,Man
6455,6455,25-29,Man
6456,6456,25-29,Man
6457,6457,25-29,Man
6458,6458,30-34,Man
6459,6459,45-49,Man
6460,6460,22-24,Man
6461,6461,40-44,Man
6462,6462,35-39,Man
6463,6463,50-54,Woman
6464,6464,45-49,Man
6465,6465,18-21,Prefer to self-describe
6466,6466,22-24,Woman
6467,6467,35-39,Man
6468,6468,55-59,Man
6469,6469,30-34,Man
6470,6470,18-21,Man
6471,6471,25-29,Man
6472,6472,25-29,Man
6473,6473,30-34,Man
6474,6474,22-24,Man
6475,6475,18-21,Woman
6476,6476,40-44,Woman
6477,6477,40-44,Man
6478,6478,22-24,Woman
6479,6479,30-34,Man
6480,6480,35-39,Man
6481,6481,18-21,Man
6482,6482,45-49,Woman
6483,6483,18-21,Woman
6484,6484,25-29,Woman
6485,6485,18-21,Man
6486,6486,18-21,Man
6487,6487,35-39,Man
6488,6488,30-34,Man
6489,6489,22-24,Man
6490,6490,50-54,Man
6491,6491,18-21,Man
6492,6492,35-39,Man
6493,6493,25-29,Man
6494,6494,45-49,Man
6495,6495,50-54,Man
6496,6496,50-54,Man
6497,6497,40-44,Man
6498,6498,45-49,Man
6499,6499,30-34,Man
6500,6500,22-24,Man
6501,6501,25-29,Man
6502,6502,50-54,Man
6503,6503,22-24,Man
6504,6504,35-39,Man
6505,6505,25-29,Man
6506,6506,22-24,Man
6507,6507,25-29,Man
6508,6508,18-21,Man
6509,6509,30-34,Man
6510,6510,18-21,Man
6511,6511,30-34,Woman
6512,6512,40-44,Man
6513,6513,22-24,Man
6514,6514,45-49,Man
6515,6515,40-44,Woman
6516,6516,25-29,Man
6517,6517,25-29,Man
6518,6518,35-39,Man
6519,6519,40-44,Woman
6520,6520,18-21,Woman
6521,6521,18-21,Woman
6522,6522,25-29,Man
6523,6523,18-21,Woman
6524,6524,25-29,Man
6525,6525,22-24,Woman
6526,6526,18-21,Man
6527,6527,35-39,Man
6528,6528,25-29,Woman
6529,6529,60-69,Woman
6530,6530,50-54,Man
6531,6531,22-24,Man
6532,6532,30-34,Man
6533,6533,35-39,Man
6534,6534,70+,Man
6535,6535,55-59,Woman
6536,6536,45-49,Man
6537,6537,35-39,Man
6538,6538,18-21,Man
6539,6539,30-34,Man
6540,6540,35-39,Man
6541,6541,18-21,Man
6542,6542,30-34,Man
6543,6543,18-21,Man
6544,6544,18-21,Man
6545,6545,30-34,Man
6546,6546,25-29,Man
6547,6547,40-44,Woman
6548,6548,45-49,Man
6549,6549,22-24,Man
6550,6550,25-29,Man
6551,6551,22-24,Man
6552,6552,25-29,Man
6553,6553,22-24,Woman
6554,6554,18-21,Nonbinary
6555,6555,50-54,Man
6556,6556,35-39,Man
6557,6557,30-34,Man
6558,6558,18-21,Man
6559,6559,22-24,Man
6560,6560,22-24,Man
6561,6561,30-34,Man
6562,6562,55-59,Woman
6563,6563,55-59,Man
6564,6564,35-39,Man
6565,6565,22-24,Man
6566,6566,18-21,Woman
6567,6567,18-21,Man
6568,6568,30-34,Man
6569,6569,25-29,Man
6570,6570,18-21,Man
6571,6571,18-21,Man
6572,6572,35-39,Man
6573,6573,22-24,Man
6574,6574,50-54,Man
6575,6575,22-24,Man
6576,6576,30-34,Man
6577,6577,18-21,Man
6578,6578,22-24,Man
6579,6579,40-44,Man
6580,6580,45-49,Man
6581,6581,45-49,Man
6582,6582,25-29,Man
6583,6583,30-34,Man
6584,6584,45-49,Man
6585,6585,25-29,Man
6586,6586,18-21,Man
6587,6587,30-34,Man
6588,6588,55-59,Man
6589,6589,35-39,Man
6590,6590,25-29,Man
6591,6591,40-44,Man
6592,6592,25-29,Man
6593,6593,18-21,Man
6594,6594,45-49,Man
6595,6595,45-49,Woman
6596,6596,50-54,Man
6597,6597,25-29,Man
6598,6598,55-59,Man
6599,6599,35-39,Man
6600,6600,25-29,Man
6601,6601,55-59,Man
6602,6602,18-21,Man
6603,6603,22-24,Man
6604,6604,18-21,Man
6605,6605,22-24,Man
6606,6606,25-29,Man
6607,6607,30-34,Man
6608,6608,35-39,Man
6609,6609,25-29,Man
6610,6610,18-21,Woman
6611,6611,50-54,Woman
6612,6612,25-29,Man
6613,6613,18-21,Man
6614,6614,18-21,Woman
6615,6615,18-21,Woman
6616,6616,40-44,Woman
6617,6617,60-69,Man
6618,6618,25-29,Woman
6619,6619,35-39,Woman
6620,6620,25-29,Man
6621,6621,18-21,Man
6622,6622,22-24,Woman
6623,6623,22-24,Woman
6624,6624,50-54,Man
6625,6625,40-44,Woman
6626,6626,50-54,Man
